role,contestant_season_id,contestant_id,season_id,season_round_id,level,current_is_active,contestant_round_id,classification,reason,joined_at,created_at,updated_at
KEEP,11857,324,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:35.806378,2026-06-01 08:27:59.476288,2026-07-01 00:05:35.784683
KEEP,340,326,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.256961,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.250125
KEEP,11858,328,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:35.834386,2026-06-01 08:27:59.504505,2026-07-01 00:05:35.813063
KEEP,344,330,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.269047,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.261621
KEEP,11859,332,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:35.859937,2026-06-01 08:27:59.535290,2026-07-01 00:05:35.840723
KEEP,348,334,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.281291,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.274477
KEEP,11861,336,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:35.889641,2026-06-01 08:27:59.564779,2026-07-01 00:05:35.866019
KEEP,352,338,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.293987,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.286409
KEEP,11862,340,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:35.919296,2026-06-01 08:27:59.605084,2026-07-01 00:05:35.895431
KEEP,356,342,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.305874,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.298928
KEEP,11863,344,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:35.956680,2026-06-01 08:27:59.639456,2026-07-01 00:05:35.930162
KEEP,360,346,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.317073,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.310460
KEEP,11864,348,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:35.989842,2026-06-01 08:27:59.675068,2026-07-01 00:05:35.963660
KEEP,364,350,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909
KEEP,11865,352,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.031203,2026-06-01 08:27:59.701908,2026-07-01 00:05:35.996693
KEEP,368,354,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.327195,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.321231
KEEP,11866,356,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.062394,2026-06-01 08:27:59.728890,2026-07-01 00:05:36.036864
KEEP,372,358,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.337939,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.331593
KEEP,11867,360,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.097123,2026-06-01 08:27:59.755305,2026-07-01 00:05:36.070064
KEEP,376,362,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909
KEEP,11868,364,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.134384,2026-06-01 08:27:59.785984,2026-07-01 00:05:36.105732
KEEP,380,366,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.351071,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.343568
KEEP,11869,368,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.166663,2026-06-01 08:27:59.817408,2026-07-01 00:05:36.142130
KEEP,384,370,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:01.363624,2026-03-10 11:44:29.737909,2026-04-01 00:40:01.356574
KEEP,11870,372,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.200404,2026-06-01 08:27:59.847585,2026-07-01 00:05:36.174943
KEEP,388,374,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:00.205415,2026-03-10 11:44:29.737909,2026-04-01 00:40:00.195974
KEEP,11871,376,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.231438,2026-06-01 08:27:59.880224,2026-07-01 00:05:36.207814
KEEP,392,378,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:00.267322,2026-03-10 11:44:29.737909,2026-04-01 00:40:00.259578
KEEP,11872,380,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.261735,2026-06-01 08:27:59.909373,2026-07-01 00:05:36.238931
KEEP,12803,382,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.295516,2026-06-18 13:39:50.951639,2026-07-01 00:05:36.270663
KEEP,11873,384,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.324348,2026-06-01 08:27:59.941056,2026-07-01 00:05:36.301483
KEEP,400,386,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:00.337265,2026-03-10 11:44:29.737909,2026-04-01 00:40:00.330448
KEEP,11874,388,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.351460,2026-06-01 08:27:59.969526,2026-07-01 00:05:36.330576
KEEP,404,390,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:00.386980,2026-03-10 11:44:29.737909,2026-04-01 00:40:00.379753
KEEP,11876,392,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.384310,2026-06-01 08:28:00.003684,2026-07-01 00:05:36.357065
KEEP,408,394,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:00.411253,2026-03-10 11:44:29.737909,2026-04-01 00:40:00.403335
KEEP,412,398,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:00.398119,2026-03-10 11:44:29.737909,2026-04-01 00:40:00.391648
KEEP,12804,400,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.473661,2026-06-18 13:39:51.032407,2026-07-01 00:05:36.435944
KEEP,416,402,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909
KEEP,12815,404,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.517371,2026-06-18 13:39:51.088614,2026-07-01 00:05:36.483277
KEEP,420,406,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909
KEEP,12821,408,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.559684,2026-06-18 13:39:51.131361,2026-07-01 00:05:36.525524
KEEP,424,410,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909
KEEP,654,410,7,3,country,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-04-01 00:40:00.304649,2026-04-01 00:40:00.302830,2026-04-01 00:40:00.302830
KEEP,425,411,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909
KEEP,428,414,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909,2026-03-10 11:44:29.737909
KEEP,465,451,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-11 03:51:48.902037,2026-03-11 03:51:48.898013,2026-03-11 03:51:48.898013
KEEP,5263,451,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.728107,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,11757,456,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.278394,2026-06-01 08:27:57.902534,2026-07-01 00:05:34.250757
KEEP,11745,457,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.165829,2026-06-01 08:27:57.792152,2026-07-01 00:05:34.135487
KEEP,11752,459,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.229274,2026-06-01 08:27:57.851939,2026-07-01 00:05:34.187149
KEEP,11744,468,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.164460,2026-06-01 08:27:57.792152,2026-07-01 00:05:34.135487
KEEP,11756,469,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.277024,2026-06-01 08:27:57.902534,2026-07-01 00:05:34.250757
KEEP,11753,471,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.227496,2026-06-01 08:27:57.851939,2026-07-01 00:05:34.187149
KEEP,486,472,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-12 07:06:47.164441,2026-03-12 07:06:47.157182,2026-03-12 07:06:47.157182
KEEP,5265,472,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.730199,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,487,473,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-12 07:16:36.562866,2026-03-12 07:16:36.555597,2026-03-12 07:16:36.555597
KEEP,11691,475,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:33.696633,2026-06-01 08:27:57.398254,2026-07-01 00:05:33.647834
KEEP,498,484,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-15 07:33:07.816724,2026-03-15 07:33:07.809217,2026-03-15 07:33:07.809217
KEEP,5267,484,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.732063,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,512,498,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-17 11:49:35.118097,2026-03-17 11:49:35.110962,2026-03-17 11:49:35.110962
KEEP,514,500,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-17 14:10:35.837672,2026-03-17 14:10:35.828707,2026-03-17 14:10:35.828707
KEEP,5271,500,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.736681,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,11758,501,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.280129,2026-06-01 08:27:57.902534,2026-07-01 00:05:34.250757
KEEP,11789,504,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.640460,2026-06-01 08:27:58.239109,2026-07-01 00:05:34.601655
KEEP,520,506,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-18 04:57:04.319805,2026-03-18 04:57:04.316087,2026-03-18 04:57:04.316087
KEEP,521,507,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-18 06:46:38.765648,2026-03-18 06:46:38.760974,2026-03-18 06:46:38.760974
KEEP,5281,507,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.817214,2026-05-01 23:55:20.773088,2026-05-01 23:55:20.773088
KEEP,522,508,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-18 07:29:59.149382,2026-03-18 07:29:59.137751,2026-03-18 07:29:59.137751
KEEP,5282,508,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.818331,2026-05-01 23:55:20.773088,2026-05-01 23:55:20.773088
KEEP,523,509,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-18 09:13:30.348287,2026-03-18 09:13:30.341182,2026-03-18 09:13:30.341182
KEEP,5283,509,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.819470,2026-05-01 23:55:20.773088,2026-05-01 23:55:20.773088
KEEP,12791,513,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:33.159740,2026-06-18 13:39:50.754598,2026-07-01 00:05:33.134974
KEEP,11773,514,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.387753,2026-06-01 08:27:58.008039,2026-07-01 00:05:34.359952
KEEP,11806,519,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.901126,2026-06-01 08:27:58.523225,2026-07-01 00:05:34.877443
KEEP,538,522,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-18 23:24:41.909996,2026-03-18 23:24:41.902194,2026-03-18 23:24:41.902194
KEEP,5284,522,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.820662,2026-05-01 23:55:20.773088,2026-05-01 23:55:20.773088
KEEP,11815,526,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:14.250478,2026-06-01 08:27:58.634383,2026-07-01 00:05:14.241831
KEEP,545,529,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-19 00:44:26.486944,2026-03-19 00:44:26.480245,2026-03-19 00:44:26.480245
KEEP,11746,531,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.167447,2026-06-01 08:27:57.792152,2026-07-01 00:05:34.135487
KEEP,554,538,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-19 05:27:48.697985,2026-03-19 05:27:48.693943,2026-03-19 05:27:48.693943
KEEP,5290,538,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.864885,2026-05-01 23:55:20.839016,2026-05-01 23:55:20.839016
KEEP,560,544,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-19 05:45:14.632692,2026-03-19 05:45:14.627835,2026-03-19 05:45:14.627835
KEEP,5269,544,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.734128,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,11772,552,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.386262,2026-06-01 08:27:58.008039,2026-07-01 00:05:34.359952
KEEP,570,554,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-19 15:10:00.524883,2026-03-19 15:10:00.494628,2026-03-19 15:10:00.494628
KEEP,11780,557,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.559961,2026-06-01 08:27:58.176142,2026-07-01 00:05:34.532740
KEEP,574,558,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-19 15:31:35.857663,2026-03-19 15:31:35.854011,2026-03-19 15:31:35.854011
KEEP,5292,558,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.867004,2026-05-01 23:55:20.839016,2026-05-01 23:55:20.839016
KEEP,11782,559,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.593097,2026-06-01 08:27:58.210328,2026-07-01 00:05:34.568010
KEEP,11894,564,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.728013,2026-06-01 08:28:00.383133,2026-07-01 00:05:36.702048
KEEP,11893,565,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.693791,2026-06-01 08:28:00.337952,2026-07-01 00:05:36.669366
KEEP,585,569,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-20 11:06:00.021543,2026-03-20 11:06:00.017629,2026-03-20 11:06:00.017629
KEEP,5268,569,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.733088,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,11779,572,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.558673,2026-06-01 08:27:58.176142,2026-07-01 00:05:34.532740
KEEP,11860,573,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:35.888352,2026-06-01 08:27:59.564779,2026-07-01 00:05:35.866019
KEEP,596,580,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-24 09:42:14.588330,2026-03-24 09:42:14.584009,2026-03-24 09:42:14.584009
KEEP,5293,580,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.867992,2026-05-01 23:55:20.839016,2026-05-01 23:55:20.839016
KEEP,11797,585,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.791999,2026-06-01 08:27:58.416053,2026-07-01 00:05:34.765393
KEEP,13668,586,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:14.106393,2026-07-01 00:05:14.083850,2026-07-01 00:05:14.083850
KEEP,13665,587,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:14.099923,2026-07-01 00:05:14.083850,2026-07-01 00:05:14.083850
KEEP,11796,589,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.790868,2026-06-01 08:27:58.416053,2026-07-01 00:05:34.765393
KEEP,608,592,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-25 13:44:46.205924,2026-03-25 13:44:46.203920,2026-03-25 13:44:46.203920
KEEP,5264,592,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.729163,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,609,593,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-26 11:20:36.464372,2026-03-26 11:20:36.459020,2026-03-26 11:20:36.459020
KEEP,610,594,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-26 16:55:25.853707,2026-03-26 16:55:25.845430,2026-03-26 16:55:25.845430
KEEP,613,597,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-27 08:55:48.909075,2026-03-27 08:55:48.907241,2026-03-27 08:55:48.907241
KEEP,5277,597,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.812937,2026-05-01 23:55:20.773088,2026-05-01 23:55:20.773088
KEEP,615,599,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-27 11:57:58.914441,2026-03-27 11:57:58.911923,2026-03-27 11:57:58.911923
KEEP,616,600,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-27 12:11:58.386496,2026-03-27 12:11:58.379203,2026-03-27 12:11:58.379203
KEEP,620,604,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-27 12:29:18.963281,2026-03-27 12:29:18.960562,2026-03-27 12:29:18.960562
KEEP,621,605,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-27 12:43:59.082785,2026-03-27 12:43:59.080465,2026-03-27 12:43:59.080465
KEEP,5251,605,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.715066,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,623,607,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-28 00:37:17.636913,2026-03-28 00:37:17.627964,2026-03-28 00:37:17.627964
KEEP,625,609,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-29 11:12:52.238038,2026-03-29 11:12:52.229427,2026-03-29 11:12:52.229427
KEEP,626,610,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-29 16:46:04.707051,2026-03-29 16:46:04.695593,2026-03-29 16:46:04.695593
KEEP,627,611,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-29 16:52:50.064326,2026-03-29 16:52:50.050728,2026-03-29 16:52:50.050728
KEEP,5256,611,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.720870,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,11875,612,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:36.383086,2026-06-01 08:28:00.003684,2026-07-01 00:05:36.357065
KEEP,630,614,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-29 17:28:07.775982,2026-03-29 17:28:07.772310,2026-03-29 17:28:07.772310
KEEP,5257,614,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.721924,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,11802,615,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.863646,2026-06-01 08:27:58.477688,2026-07-01 00:05:34.833834
KEEP,11805,617,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.867453,2026-06-01 08:27:58.477688,2026-07-01 00:05:34.833834
KEEP,634,618,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-29 18:51:38.264251,2026-03-29 18:51:38.262388,2026-03-29 18:51:38.262388
KEEP,5286,618,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.822885,2026-05-01 23:55:20.773088,2026-05-01 23:55:20.773088
KEEP,635,619,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-29 18:54:40.438821,2026-03-29 18:54:40.437078,2026-03-29 18:54:40.437078
KEEP,5252,619,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.716292,2026-05-01 23:55:20.639869,2026-05-01 23:55:20.639869
KEEP,11801,623,254,3,continent,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-07-01 00:05:34.862224,2026-06-01 08:27:58.477688,2026-07-01 00:05:34.833834
KEEP,640,624,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-30 06:15:59.436296,2026-03-30 06:15:59.425347,2026-03-30 06:15:59.425347
KEEP,641,625,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-30 08:43:54.045039,2026-03-30 08:43:54.043166,2026-03-30 08:43:54.043166
KEEP,5279,625,239,3,regional,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-05-01 23:55:20.815006,2026-05-01 23:55:20.773088,2026-05-01 23:55:20.773088
KEEP,642,626,3,3,city,True,3,A_EXACT_ONE_AUTHORITATIVE_MATCH,DETERMINISTIC,2026-03-30 18:25:35.081808,2026-03-30 18:25:35.076736,2026-03-30 18:25:35.076736
